2 1
-5.752	-8.969	0.000
-0.653	5.236	1.000
-0.278	-1.903	1.000
-1.409	-3.656	1.000
-9.893	4.780	0.000
-2.703	-0.327	1.000
7.493	-5.243	0.000
3.090	-5.994	0.000
-8.787	0.874	0.000
0.685	-0.288	1.000
3.895	8.054	0.000
-6.216	-1.447	0.000
6.526	8.664	0.000
-4.089	2.904	1.000
9.934	2.346	0.000
3.156	1.745	1.000
-3.631	1.022	1.000
6.603	2.941	0.000
0.905	6.945	0.000
-0.991	-4.109	1.000
4.264	-1.528	1.000
-8.070	1.754	0.000
-2.192	-2.776	1.000
-9.192	-3.195	0.000
3.939	7.108	0.000
9.167	-8.521	0.000
-9.865	1.413	0.000
8.784	-4.457	0.000
-5.527	-6.543	0.000
4.201	6.027	0.000
-6.187	0.810	0.000
1.359	-2.929	1.000
-4.783	-0.903	1.000
-3.651	-3.578	1.000
5.044	-6.904	0.000
9.055	-9.522	0.000
-9.533	0.204	0.000
-5.866	8.291	0.000
8.213	5.492	0.000
0.867	-1.279	1.000
0.412	1.889	1.000
-7.902	-0.329	0.000
-6.113	-8.346	0.000
-1.221	-7.523	0.000
8.718	1.241	0.000
3.736	-2.736	1.000
-8.962	9.116	0.000
-9.975	-9.186	0.000
9.979	1.600	0.000
2.606	-0.801	1.000
-2.695	2.601	1.000
-1.099	-7.076	0.000
5.245	-6.693	0.000
-7.142	5.800	0.000
3.088	-8.236	0.000
8.045	1.973	0.000
3.010	-4.883	1.000
-5.930	-6.096	0.000
3.659	-0.477	1.000
-6.813	-7.841	0.000
7.011	-2.466	0.000
-1.633	2.026	1.000
8.245	6.275	0.000
1.377	8.068	0.000
-6.576	-5.379	0.000
7.708	9.735	0.000
-0.532	3.073	1.000
-9.185	3.307	0.000
7.217	-3.209	0.000
-2.392	8.058	0.000
-9.818	-3.481	0.000
-8.256	-6.339	0.000
-6.526	-3.072	0.000
-3.358	4.962	1.000
5.193	3.714	0.000
-4.803	8.890	0.000
4.077	-1.872	1.000
-2.661	-4.744	1.000
-3.174	4.722	1.000
-2.241	-9.301	0.000
7.972	6.661	0.000
5.117	-4.040	0.000
3.682	1.226	1.000
-0.981	8.320	0.000
-3.286	0.406	1.000
6.242	7.623	0.000
2.800	-1.951	1.000
9.376	6.093	0.000
-3.823	-0.772	1.000
8.367	4.046	0.000
9.485	-8.714	0.000
8.726	-4.438	0.000
7.990	6.223	0.000
-4.297	0.907	1.000
-7.361	-0.216	0.000
6.719	7.188	0.000
-1.031	-6.788	0.000
9.280	-7.019	0.000
9.137	-7.834	0.000
-7.204	-9.949	0.000
8.761	-5.754	0.000
6.249	6.749	0.000
0.870	7.971	0.000
-7.244	7.965	0.000
0.219	8.039	0.000
4.366	9.091	0.000
-9.051	-2.765	0.000
6.000	-2.655	0.000
-0.266	6.342	0.000
1.436	5.330	1.000
-5.568	-2.206	1.000
-4.953	6.302	0.000
-5.234	-6.611	0.000
3.747	6.179	0.000
-9.238	-8.748	0.000
-2.483	-9.820	0.000
5.481	5.986	0.000
-3.832	-4.874	0.000
8.792	-8.253	0.000
0.712	-9.938	0.000
6.122	7.765	0.000
0.728	6.664	0.000
-9.762	2.466	0.000
9.390	6.042	0.000
3.001	-3.243	1.000
-6.484	8.866	0.000
-5.021	-7.556	0.000
-1.821	9.794	0.000
8.107	9.885	0.000
9.561	6.992	0.000
-1.278	2.415	1.000
-9.585	-0.068	0.000
5.818	3.038	0.000
0.793	-6.754	0.000
-1.047	8.342	0.000
-7.663	-8.408	0.000
0.317	8.211	0.000
-4.202	-4.604	0.000
2.988	-7.599	0.000
7.779	3.096	0.000
-9.403	-8.355	0.000
-1.874	7.347	0.000
4.712	9.170	0.000
9.016	-4.641	0.000
-3.480	2.899	1.000
7.895	-9.259	0.000
9.542	-0.525	0.000
-2.957	0.414	1.000
6.669	8.861	0.000
2.951	9.471	0.000
-3.288	0.200	1.000
-5.657	-5.959	0.000
-1.902	7.516	0.000
3.861	8.119	0.000
-0.993	0.940	1.000
9.231	-6.927	0.000
-7.927	6.744	0.000
9.130	-2.174	0.000
1.346	-2.494	1.000
0.064	6.302	0.000
-1.165	-5.026	1.000
5.759	-3.025	0.000
6.320	-8.640	0.000
-0.296	-1.997	1.000
5.769	9.787	0.000
-0.518	2.152	1.000
-7.612	7.488	0.000
-8.763	-7.231	0.000
2.109	1.629	1.000
6.478	9.108	0.000
-3.451	9.423	0.000
-2.334	4.532	1.000
-6.820	-0.907	0.000
3.248	4.661	1.000
6.486	8.983	0.000
4.460	7.443	0.000
0.190	-5.949	1.000
0.449	-3.233	1.000
-3.579	7.759	0.000
-4.716	-7.896	0.000
4.223	8.593	0.000
3.634	-7.696	0.000
7.003	-9.946	0.000
7.065	2.106	0.000
8.184	-4.181	0.000
-9.731	-9.473	0.000
5.628	3.744	0.000
-8.217	-3.710	0.000
4.251	5.789	0.000
9.787	-8.470	0.000
-3.496	3.443	1.000
-3.362	-7.266	0.000
-3.242	-5.869	0.000
2.383	2.917	1.000
6.041	-2.754	0.000
-4.202	0.298	1.000
2.968	1.854	1.000
-6.829	3.091	0.000
-9.804	-0.355	0.000
-4.474	-3.170	1.000
4.593	-7.905	0.000
-2.396	-4.505	1.000
-2.186	-8.275	0.000
-1.355	-1.894	1.000
7.398	5.224	0.000
2.427	-6.065	0.000
-3.065	-2.058	1.000
8.032	2.295	0.000
-6.047	8.970	0.000
-7.968	4.813	0.000
2.544	-0.329	1.000
-2.415	-6.527	0.000
-5.451	6.191	0.000
8.305	-8.542	0.000
-2.178	-7.062	0.000
-0.015	-0.084	1.000
3.998	1.990	1.000
-8.038	-2.716	0.000
5.969	6.351	0.000
3.682	-2.064	1.000
-3.643	-1.900	1.000
8.214	1.552	0.000
6.032	5.666	0.000
-9.839	1.716	0.000
-0.825	-7.592	0.000
3.886	-9.195	0.000
7.369	1.961	0.000
0.671	2.024	1.000
0.801	-4.687	1.000
-4.701	1.682	1.000
4.761	0.975	1.000
-7.335	-7.950	0.000
6.837	4.857	0.000
6.675	4.486	0.000
3.263	-4.661	1.000
5.689	-2.031	0.000
6.684	-9.739	0.000
2.795	9.520	0.000
-5.693	-1.853	1.000
2.466	-9.888	0.000
-8.805	1.609	0.000
2.879	-5.250	1.000
6.822	-0.439	0.000
8.477	-5.484	0.000
1.816	-5.242	1.000
-1.202	-6.076	0.000
-4.354	6.418	0.000
1.223	-5.778	1.000
1.886	1.754	1.000
0.560	5.987	0.000
1.058	8.673	0.000
3.830	0.751	1.000
4.933	4.665	0.000
9.118	1.992	0.000
-9.498	-3.336	0.000
7.161	-6.335	0.000
-9.863	3.537	0.000
-8.430	8.625	0.000
-1.267	3.716	1.000
-8.778	-1.308	0.000
0.531	-0.212	1.000
7.079	-8.671	0.000
-0.414	7.517	0.000
-0.374	-7.646	0.000
3.716	-5.008	0.000
-3.407	0.397	1.000
-6.059	5.881	0.000
6.166	1.086	0.000
-9.087	-9.401	0.000
4.986	-6.237	0.000
8.148	-1.982	0.000
2.643	-6.402	0.000
6.856	5.863	0.000
0.633	7.726	0.000
-6.946	3.695	0.000
-7.902	-9.003	0.000
-2.220	-9.546	0.000
8.685	-3.687	0.000
4.945	6.330	0.000
-3.914	-0.036	1.000
5.513	8.742	0.000
-3.759	0.599	1.000
-4.710	-4.253	0.000
-8.053	-8.789	0.000
-5.132	-5.481	0.000
3.574	-6.727	0.000
-5.109	3.406	0.000
-2.383	4.923	1.000
5.659	-0.210	1.000
6.304	-8.910	0.000
3.281	1.333	1.000
-6.144	-1.246	0.000
7.238	4.242	0.000
3.435	-4.462	1.000
0.010	-7.567	0.000
9.928	8.580	0.000
-5.446	-3.191	0.000
8.412	-2.762	0.000
9.722	-5.550	0.000
-4.054	-9.536	0.000
-0.601	2.569	1.000
5.334	-1.100	1.000
-8.722	0.427	0.000
3.962	-4.721	0.000
0.115	-6.503	0.000
-1.465	-5.217	1.000
-0.788	1.625	1.000
1.308	-4.747	1.000
-2.869	2.045	1.000
-0.033	4.421	1.000
8.615	5.926	0.000
-4.009	5.035	0.000
2.680	-9.141	0.000
6.208	3.762	0.000
8.345	-1.604	0.000
6.501	-8.987	0.000
9.625	8.743	0.000
-2.958	1.486	1.000
-9.761	-3.473	0.000
-5.109	-8.757	0.000
-4.240	-5.719	0.000
8.394	-3.784	0.000
3.118	-1.981	1.000
7.889	7.261	0.000
0.295	0.675	1.000
-2.150	2.484	1.000
-4.385	-8.404	0.000
6.761	-7.199	0.000
2.237	-6.118	0.000
-6.187	9.143	0.000
9.687	6.996	0.000
-7.999	0.797	0.000
8.755	-5.378	0.000
5.230	-2.293	1.000
-9.409	-0.860	0.000
-1.796	8.713	0.000
-8.635	9.261	0.000
2.554	-9.899	0.000
-3.222	-1.673	1.000
-4.620	6.256	0.000
4.130	2.938	1.000
8.682	0.611	0.000
-0.889	-2.742	1.000
-1.371	9.142	0.000
-1.832	3.321	1.000
-2.304	6.447	0.000
9.922	1.536	0.000
1.997	9.748	0.000
-6.562	-1.029	0.000
-3.438	-4.796	1.000
-1.016	-3.996	1.000
0.418	4.429	1.000
2.104	-0.687	1.000
4.914	8.622	0.000
0.573	-5.992	0.000
-1.098	0.703	1.000
5.115	-3.821	0.000
-2.887	1.005	1.000
-2.129	-8.276	0.000
-5.981	4.694	0.000
4.704	5.063	0.000
0.638	4.237	1.000
-9.987	-2.769	0.000
-1.160	-9.688	0.000
4.288	-9.218	0.000
8.947	-7.943	0.000
-6.790	5.431	0.000
-5.302	3.306	0.000
-1.991	-1.941	1.000
-4.074	-4.236	1.000
0.490	-8.563	0.000
5.211	6.016	0.000
4.971	-2.342	1.000
9.419	8.391	0.000
-0.803	3.755	1.000
0.694	-7.062	0.000
-0.598	-2.535	1.000
1.430	-8.819	0.000
1.952	8.823	0.000
-7.283	0.666	0.000
-0.155	4.754	1.000
6.229	9.049	0.000
-8.347	6.458	0.000
7.859	9.753	0.000
-0.992	3.112	1.000
-2.748	1.294	1.000
6.299	-1.661	0.000
6.852	-0.063	0.000
-7.421	7.401	0.000
-4.942	8.442	0.000
9.677	7.700	0.000
4.725	-5.375	0.000
9.546	-0.910	0.000
7.508	1.231	0.000
-9.917	1.913	0.000
8.275	0.154	0.000
-4.074	-4.197	1.000
0.995	4.752	1.000
-7.635	4.895	0.000
7.959	7.419	0.000
-4.306	-9.448	0.000
-4.037	-7.382	0.000
-2.525	9.380	0.000
-7.719	6.252	0.000
3.584	9.455	0.000
1.148	5.649	1.000
7.025	4.357	0.000
-7.912	-4.307	0.000
-2.845	5.200	1.000
-6.777	-2.046	0.000
-4.412	-2.448	1.000
-1.648	-0.593	1.000
6.423	-5.866	0.000
-9.797	-7.740	0.000
-8.164	4.507	0.000
-9.604	-2.858	0.000
-9.240	-9.996	0.000
9.136	-0.843	0.000
8.312	3.354	0.000
-2.236	1.619	1.000
-7.648	1.844	0.000
7.930	2.265	0.000
-8.433	9.443	0.000
3.940	-5.590	0.000
6.885	6.565	0.000
-6.027	-0.712	0.000
-0.371	-0.173	1.000
-7.912	-8.542	0.000
-4.567	-2.887	1.000
5.652	6.222	0.000
-7.838	-4.364	0.000
-0.531	3.719	1.000
-8.438	-5.039	0.000
-7.584	-0.674	0.000
0.462	8.692	0.000
8.385	4.925	0.000
-1.585	6.030	0.000
-9.677	9.746	0.000
-4.991	-4.878	0.000
4.521	-3.462	1.000
2.024	8.993	0.000
-7.935	8.028	0.000
7.295	0.102	0.000
4.387	-6.959	0.000
0.333	-3.268	1.000
4.885	-6.090	0.000
-7.456	9.692	0.000
5.933	5.217	0.000
3.791	-1.669	1.000
5.387	-6.123	0.000
-9.881	9.422	0.000
1.669	-7.401	0.000
-1.979	4.549	1.000
-8.352	-9.133	0.000
0.021	3.230	1.000
-8.818	-9.007	0.000
-2.729	-0.445	1.000
-6.912	-7.581	0.000
-6.015	5.382	0.000
-9.460	2.640	0.000
-8.156	-2.725	0.000
-3.201	-7.286	0.000
-5.152	8.359	0.000
-8.464	-3.061	0.000
2.712	4.862	1.000
-9.417	-6.479	0.000
3.381	3.455	1.000
-4.815	-3.546	1.000
4.026	-2.389	1.000
-7.178	2.596	0.000
-0.370	-7.023	0.000
0.032	8.855	0.000
-1.352	-2.277	1.000
7.087	-9.212	0.000
-1.187	-6.807	0.000
-4.755	3.966	0.000
0.654	-6.580	0.000
8.702	-0.632	0.000
-2.969	-8.492	0.000
-7.714	3.071	0.000
4.580	-6.656	0.000
0.423	-0.740	1.000
3.765	-6.038	0.000
2.264	7.769	0.000
9.208	1.791	0.000
-7.164	5.707	0.000
-1.494	-2.428	1.000
8.701	4.825	0.000
-0.852	9.326	0.000
3.865	-7.057	0.000
1.209	6.082	0.000
3.482	-4.019	1.000
0.576	1.797	1.000
0.350	-5.665	1.000
2.067	7.371	0.000
4.777	-9.532	0.000
-4.204	3.676	1.000
-1.724	-9.617	0.000
-5.512	8.745	0.000
2.301	0.612	1.000
-0.433	-2.293	1.000
-7.468	-4.586	0.000
6.550	-3.731	0.000
4.326	6.963	0.000
-8.776	-8.909	0.000
9.943	-0.609	0.000
1.646	3.223	1.000
3.136	0.395	1.000
5.430	6.817	0.000
3.193	-7.826	0.000
-7.628	-0.373	0.000
9.657	-1.547	0.000
9.157	-0.432	0.000
-4.531	-4.980	0.000
6.466	-0.657	0.000
-2.345	-0.281	1.000
0.330	0.490	1.000
5.086	-3.795	0.000
-1.911	-2.788	1.000
-4.791	5.957	0.000
7.896	-5.022	0.000
-0.412	-7.988	0.000
-7.688	1.122	0.000
7.685	-3.528	0.000
-2.602	-5.414	0.000
-1.568	-2.993	1.000
4.828	6.139	0.000
-3.170	5.079	1.000
-8.692	-8.555	0.000
-7.456	1.741	0.000
7.707	-6.007	0.000
-0.767	-7.348	0.000
-8.433	-1.648	0.000
-2.493	5.060	1.000
6.908	-4.266	0.000
2.942	1.675	1.000
1.940	-3.148	1.000
-6.508	9.848	0.000
-5.790	3.798	0.000
-5.014	-3.100	1.000
-5.446	0.983	1.000
1.138	6.426	0.000
5.507	9.827	0.000
-8.924	9.370	0.000
2.921	-6.429	0.000
4.428	0.826	1.000
-8.182	-4.138	0.000
9.857	2.922	0.000
-4.378	-7.324	0.000
-3.503	-4.031	1.000
-1.164	-3.377	1.000
9.748	-3.419	0.000
-1.719	4.532	1.000
-7.732	3.442	0.000
3.079	-5.148	1.000
0.625	8.777	0.000
-3.401	-3.670	1.000
-0.280	8.359	0.000
3.505	-1.048	1.000
-3.379	3.648	1.000
-4.926	-8.751	0.000
1.635	-4.113	1.000
-9.309	4.678	0.000
-9.995	-1.243	0.000
-8.705	2.039	0.000
4.921	6.210	0.000
2.583	-4.673	1.000
-2.444	-1.554	1.000
-8.864	3.401	0.000
8.331	3.735	0.000
5.186	3.532	0.000
-0.124	7.193	0.000
6.074	-3.870	0.000
3.601	-1.348	1.000
6.377	-6.412	0.000
5.497	5.383	0.000
-2.229	5.294	1.000
-2.049	-5.529	1.000
5.502	1.569	1.000
-3.182	-9.876	0.000
3.287	4.083	1.000
-6.939	-6.657	0.000
8.713	-1.408	0.000
-8.809	-0.928	0.000
7.377	-9.112	0.000
-7.571	1.783	0.000
4.704	-8.069	0.000
7.727	-2.494	0.000
0.088	-6.304	0.000
-1.436	1.147	1.000
6.366	1.026	0.000
-6.997	9.496	0.000
3.816	1.678	1.000
-8.628	8.543	0.000
-4.331	9.950	0.000
-4.391	-4.735	0.000
0.210	-6.354	0.000
-4.833	-0.020	1.000
2.567	7.220	0.000
-3.153	-5.416	0.000
3.155	-9.406	0.000
6.026	-6.507	0.000
-7.295	-3.761	0.000
-2.484	-7.747	0.000
-5.029	6.688	0.000
7.305	1.039	0.000
-8.101	2.680	0.000
8.200	2.446	0.000
-5.512	8.257	0.000
5.485	-1.268	1.000
0.051	4.940	1.000
1.022	-4.975	1.000
